"ID","Date","Event","Team 1","Team 2","Team 1 Odds","Team 2 Odds","Team 1 Score","Team 2 Score","Outcome","Team 1 Entries","Team 2 Entries","Team 1 Clutches","Team 2 Clutches","Team 1 Kills mean","Team 2 Kills mean","Team 1 Kills sd","Team 2 Kills sd","Team 1 Assists mean","Team 2 Assists mean","Team 1 Assists sd","Team 2 Assists sd","Team 1 HS mean","Team 2 HS mean","Team 1 HS sd","Team 2 HS sd","Team 1 Flashes mean","Team 2 Flashes mean","Team 1 Flashes sd","Team 2 Flashes sd","Team 1 Deaths mean","Team 2 Deaths mean","Team 1 Deaths sd","Team 2 Deaths sd","Team 1 KAST mean","Team 2 KAST mean","Team 1 KAST sd","Team 2 KAST sd","Team 1 K/D Diff mean","Team 2 K/D Diff mean","Team 1 K/D Diff sd","Team 2 K/D Diff sd","Team 1 ADR mean","Team 2 ADR mean","Team 1 ADR sd","Team 2 ADR sd","Team 1 FK Diff mean","Team 2 FK Diff mean","Team 1 FK Diff sd","Team 2 FK Diff sd","Team 1 Rating mean","Team 2 Rating mean","Team 1 Rating sd","Team 2 Rating sd","Team 1 KDA mean","Team 2 KDA mean","Team 1 KDA sd","Team 2 KDA sd","Team 1 HSpc mean","Team 2 HSpc mean","Team 1 HSpc sd","Team 2 HSpc sd"
2327180,2018-10-04,"ESL Pro League Season 8 North America","Complexity","NRG",1.9,1.8,16,12,1,10,18,0,1,17.6,18.2,2.702,6.301,5.8,4,1.924,2.121,9,8.8,0.707,3.768,2.6,1.8,2.608,1.483,18.2,17.6,2.28,1.817,0.686,0.75,0.039,0.098,-0.6,0.6,3.647,6.95,71.06,72.94,11.939,19.307,-1.6,1.6,1.517,2.793,1.008,1.098,0.093,0.33,1.301,1.271,0.181,0.29,0.518,0.497,0.062,0.147
2327133,2018-10-04,"ESL Pro League Season 8 Europe","mousesports","G2",1.53,2.37,16,5,1,11,10,0,0,16.6,11.6,4.775,3.647,3.6,3,2.51,1.581,7.8,5.6,1.483,2.608,1.2,0.6,0.837,0.894,11.6,16.6,4.037,0.894,0.781,0.581,0.093,0.114,5,-5,8.307,3.24,80.04,65.14,18.894,13.449,0.2,-0.2,3.114,0.837,1.316,0.77,0.321,0.192,1.943,0.879,0.809,0.13,0.502,0.474,0.176,0.094
2327131,2018-10-04,"ESL Pro League Season 8 Europe","Astralis","FaZe",1.36,3,16,7,1,13,9,0,1,17.2,13.2,3.271,2.168,6.4,3,3.209,2,7.4,7.2,1.817,2.168,2.2,0.4,2.588,0.548,13.2,17.4,1.789,1.517,0.748,0.591,0.072,0.073,4,-4.2,4.243,3.347,84.46,67.68,14.948,11.525,0.8,-1,2.49,1.871,1.236,0.868,0.171,0.104,1.801,0.936,0.361,0.11,0.45,0.545,0.163,0.153
2327134,2018-10-04,"ESL Pro League Season 8 Europe","G2","mousesports",2.37,1.53,8,16,2,8,16,0,1,11.8,18.8,5.357,7.19,2.8,4.4,1.483,1.817,6,9.4,2.236,6.877,0.6,1.6,0.894,1.14,18.8,11.8,1.304,2.683,0.5,0.767,0.098,0.091,-7,7,5.831,8.515,61.74,81.98,15.37,29.962,-1.6,1.6,2.608,1.817,0.728,1.318,0.219,0.451,0.783,2.107,0.372,0.981,0.534,0.45,0.102,0.219
2327132,2018-10-04,"ESL Pro League Season 8 Europe","FaZe","Astralis",3,1.36,4,16,2,7,13,2,1,9.6,18.4,1.949,6.107,1.8,6.4,1.095,1.673,4.6,8.4,3.286,2.51,0.4,1.6,0.548,1.949,18.4,9.6,1.14,1.14,0.46,0.84,0.082,0.089,-8.8,8.8,1.483,7.19,58.98,94.22,10.152,31.924,-1.2,1.2,2.28,2.588,0.554,1.612,0.153,0.473,0.617,2.673,0.082,0.965,0.455,0.476,0.29,0.113
2327135,2018-10-04,"ESL Pro League Season 8 Europe","FaZe","G2",1.61,2.2,9,16,2,10,15,1,3,12.8,18.8,4.207,7.463,4.8,5,3.114,2,6.6,9.4,2.302,3.782,1.8,0.4,2.168,0.894,19,12.8,1.225,1.095,0.616,0.84,0.073,0.08,-6.2,6,4.324,7.681,59.64,78.56,17.395,18.462,-1,1,1.871,2.55,0.796,1.312,0.21,0.336,0.936,1.871,0.288,0.505,0.539,0.536,0.203,0.197
2327137,2018-10-04,"ESL Pro League Season 8 Europe","Astralis","Space Soldiers",1.25,3.75,25,21,1,26,20,5,8,34.2,31,7.396,10.124,8,9.4,4.528,4.336,15.4,15.4,5.814,4.037,2.2,4.6,3.271,2.702,31.2,34.4,3.834,2.702,0.704,0.643,0.077,0.063,3,-3.4,9.513,11.567,80.8,76.04,13.123,10.914,1.2,-1.2,2.683,0.837,1.152,0.996,0.224,0.245,1.379,1.188,0.422,0.273,0.455,0.516,0.149,0.115
2327136,2018-10-04,"ESL Pro League Season 8 Europe","G2","FaZe",2.2,1.61,14,16,2,17,13,1,0,19.4,20.2,6.656,7.12,5.8,6.4,4.087,2.881,9,9.4,5.148,4.037,2,2.2,2.345,2.95,20.2,19.6,1.483,2.302,0.687,0.693,0.056,0.064,-0.8,0.6,6.979,6.768,72.12,75.02,15.804,22.046,0.8,-0.8,2.387,3.271,1.012,1.066,0.248,0.283,1.252,1.37,0.349,0.284,0.45,0.483,0.198,0.208
2327403,2018-10-04,"Hellcase Cup 7","Kinguin","ALTERNATE aTTaX",1.5,2.5,2,1,1,15.333,12.333,1,2,19.533,17.6,5.383,3.579,4.933,4.6,2.756,1.845,9.267,7.6,4.028,3.863,1,1.2,1.264,1.287,17.6,19.533,1.289,1.566,0.741,0.67,0.057,0.104,1.933,-1.933,5.496,4.095,78.38,69.487,19.345,14.394,0.6,-0.6,2.531,1.647,1.164,0.957,0.259,0.193,1.447,1.14,0.32,0.223,0.474,0.445,0.143,0.259
2327326,2018-10-04,"ECS Season 6 Europe","OpTic","Virtus.pro",1.5,2.5,16,4,1,13,7,0,2,17.6,10.2,3.912,2.775,3.6,2.4,1.342,1.517,8.2,4,4.438,1.225,0.6,0.6,0.548,0.548,10.2,17.6,2.588,0.894,0.78,0.53,0.045,0.104,7.4,-7.4,4.93,3.647,91.22,62.8,20.878,11.617,1.2,-1.2,1.095,1.483,1.464,0.622,0.271,0.202,2.211,0.724,0.75,0.211,0.454,0.391,0.196,0.041
2327138,2018-10-04,"ESL Pro League Season 8 Europe","Space Soldiers","Astralis",3.75,1.25,19,15,1,15,19,4,2,20.8,24.8,7.855,5.805,4.8,6.4,2.387,3.209,10.2,10.6,5.718,4.159,1,2.4,0.707,3.362,24.8,20.8,2.28,2.95,0.624,0.741,0.105,0.057,-4,4,7.382,4.69,67.28,76.66,23.013,10.753,-0.8,0.8,2.387,0.837,0.914,1.14,0.295,0.137,1.036,1.508,0.292,0.121,0.462,0.427,0.122,0.148
2327327,2018-10-04,"ECS Season 6 Europe","Virtus.pro","OpTic",3,1.36,16,11,1,13,14,2,0,18.6,16.4,7.765,5.079,3.8,5.2,1.924,0.837,8.4,7.6,5.941,3.362,0,0.2,0,0.447,16.4,18.6,1.14,1.517,0.711,0.652,0.041,0.062,2.2,-2.2,8.075,5.933,73.44,68.2,20.459,14.101,-0.2,0.2,2.775,2.864,1.122,0.918,0.247,0.232,1.373,1.173,0.422,0.29,0.437,0.468,0.227,0.148
2327139,2018-10-04,"ESL Pro League Season 8 Europe","Space Soldiers","mousesports",3.4,1.3,16,7,1,9,14,2,2,13,18.4,3.742,6.269,3.8,5.4,2.168,2.793,5.6,11.6,3.578,6.025,1,2.2,0.707,0.837,18.4,13,1.14,3.162,0.618,0.818,0.019,0.095,-5.4,5.4,4.506,6.986,64.38,81.94,14.529,19.523,-1,1,2.739,1.414,0.818,1.38,0.223,0.311,0.923,1.883,0.246,0.489,0.418,0.622,0.233,0.208
2327141,2018-10-04,"ESL Pro League Season 8 Europe","Windigo","Heroic",2.5,1.5,16,10,1,11,15,3,1,19.4,17.4,4.722,2.881,5.6,6.2,1.517,2.168,8,7.2,1.871,1.483,0.8,1.6,0.837,1.517,17.4,19.4,1.673,1.517,0.754,0.715,0.138,0.052,2,-2,5.701,3.162,80.04,74.56,19.227,6.202,-0.8,0.8,2.168,1.924,1.142,1.024,0.277,0.115,1.462,1.227,0.395,0.236,0.43,0.429,0.142,0.129
2327140,2018-10-05,"ESL Pro League Season 8 Europe","mousesports","Space Soldiers",1.4,2.75,16,9,1,7,18,0,0,14.6,17.4,1.949,4.037,2.2,2.8,1.924,1.304,7.8,7,3.768,2.739,0.2,0.4,0.447,0.548,17.4,14.6,1.517,1.517,0.624,0.696,0.054,0.067,-2.8,2.8,3.114,4.764,67.18,76.16,11.44,15.148,-2.2,2.2,2.95,4.147,0.866,1.196,0.13,0.273,0.974,1.405,0.151,0.366,0.535,0.428,0.245,0.18
2327142,2018-10-05,"ESL Pro League Season 8 Europe","Heroic","Windigo",1.57,2.25,22,19,1,17,23,2,3,29.2,28.8,8.526,4.494,7.8,6.4,3.633,3.362,10,10.8,2.915,5.404,2.4,1.4,1.14,1.14,28.8,29.6,2.168,1.517,0.732,0.693,0.049,0.051,0.4,-0.8,7.021,4.817,78.78,75.86,20.047,11.814,-1.2,1,3.564,2.345,1.084,1.046,0.245,0.146,1.272,1.188,0.245,0.152,0.347,0.368,0.044,0.174
2327187,2018-10-05,"ESL Pro League Season 8 North America","Cloud9","MIBR",3.25,1.33,9,16,2,8,17,2,0,12,17,1.581,4.062,2.4,5,1.14,2.449,4.6,8.6,2.408,3.286,0.6,2.6,0.548,1.949,17.4,12,2.408,1.871,0.624,0.816,0.078,0.092,-5.4,5,3.578,5.788,57.26,73.66,8.343,10.56,-1.8,1.8,4.147,2.864,0.798,1.228,0.179,0.193,0.848,1.892,0.196,0.491,0.389,0.505,0.208,0.118
2327188,2018-10-05,"ESL Pro League Season 8 North America","MIBR","Cloud9",1.33,3.25,16,8,1,17,7,1,0,19,12.8,4.528,3.114,2.2,4.2,1.483,1.304,9,5.4,4.848,4.037,0.4,1.4,0.548,1.673,12.8,19,1.924,1.581,0.75,0.55,0.03,0.108,6.2,-6.2,4.919,4.025,82.28,62.32,20.984,17.059,2,-2,2.121,1.225,1.298,0.722,0.314,0.189,1.699,0.905,0.525,0.251,0.454,0.381,0.157,0.238
2327330,2018-10-05,"ECS Season 6 North America","Liquid","AZIO",1.08,7,16,7,1,11,12,2,2,18.8,12.6,4.97,6.656,6,3.6,3,1.517,8,6,5.05,3.536,1,0.8,1,0.447,12.6,18.8,1.517,1.095,0.8,0.609,0.073,0.092,6.2,-6.2,6.38,6.221,84.62,66.42,9.552,17.73,-0.2,0.2,1.304,1.095,1.304,0.826,0.23,0.22,2.024,0.858,0.619,0.329,0.412,0.491,0.174,0.143
2327331,2018-10-05,"ECS Season 6 North America","AZIO","Liquid",7,1.08,12,16,2,11,17,1,3,19.6,21,6.348,4.637,6,5.2,5.099,1.643,8.2,11.2,2.28,2.168,1.2,1.4,2.168,1.14,21,19.6,2.55,1.817,0.679,0.757,0.056,0.03,-1.4,1.4,8.735,3.578,76.28,81.18,18.963,14.528,-1.2,1.2,1.304,1.095,1.026,1.156,0.309,0.186,1.257,1.329,0.528,0.241,0.444,0.54,0.151,0.072
2327191,2018-10-05,"ESL Pro League Season 8 North America","Liquid","Luminosity",1.22,4,16,8,1,16,8,0,1,17.8,12.6,2.28,2.608,4.6,2.2,0.548,1.095,9.6,6,2.702,2.449,1.4,0.2,0.894,0.447,12.6,17.8,0.894,1.643,0.792,0.567,0.088,0.047,5.2,-5.2,2.683,3.271,78.28,64.52,11.79,8.158,1.6,-1.6,1.817,2.191,1.268,0.77,0.186,0.078,1.788,0.836,0.284,0.177,0.533,0.463,0.118,0.094
2327192,2018-10-05,"ESL Pro League Season 8 North America","Luminosity","Liquid",4,1.22,16,10,1,18,8,1,2,18.4,14,4.93,3.24,5,3,3.162,1.871,7,7.6,1.581,3.435,1.4,0.6,2.608,1.342,14,18.4,1.871,1.673,0.739,0.592,0.069,0.08,4.4,-4.4,6.309,4.159,74.6,64.38,14.914,7.493,2,-2,3.674,2.915,1.23,0.816,0.266,0.146,1.708,0.939,0.486,0.25,0.403,0.521,0.137,0.156
2327436,2018-10-05,"EPICENTER 2018 CIS Closed Qualifier","HellRaisers","Imperial",1.57,2.25,1,2,2,12.333,14.667,1.667,2,18.6,18.733,6.12,3.615,4,4.6,2.097,2.06,9.667,9.2,4.131,4.906,0.733,0.867,1.25,0.965,18.733,18.667,2.129,1.854,0.688,0.679,0.083,0.048,-0.133,0.067,7.288,3.909,75.16,76.367,22.086,10.822,-0.467,0.467,2.307,2.687,1.073,1.049,0.318,0.176,1.261,1.27,0.393,0.238,0.499,0.479,0.103,0.213
2327143,2018-10-05,"ESL Pro League Season 8 Europe","mousesports","Astralis",3.4,1.3,13,16,2,14,15,2,2,18.8,20.2,6.301,5.357,3,5,1.414,2.55,8,7,4.183,4.183,1,0.6,1,0.548,20.2,18.8,3.033,2.28,0.662,0.738,0.099,0.08,-1.4,1.4,9.154,5.857,72.56,76.56,15.556,17.543,-0.2,0.2,2.775,1.095,0.994,1.108,0.308,0.223,1.128,1.356,0.412,0.334,0.447,0.335,0.207,0.127
2327145,2018-10-05,"ESL Pro League Season 8 Europe","Heroic","G2",2.5,1.5,12,16,2,16,12,0,2,16.8,18.8,5.02,7.791,5.2,5.6,2.775,1.342,6.6,10,2.302,4.95,1.6,2,1.14,1.225,18.8,16.8,2.775,1.643,0.679,0.721,0.107,0.092,-2,2,7.314,9.247,70.4,73.98,21.412,24.318,0.8,-0.8,2.683,2.168,1.006,1.114,0.286,0.344,1.22,1.499,0.521,0.641,0.436,0.533,0.222,0.092
2327437,2018-10-05,"EPICENTER 2018 CIS Closed Qualifier","Vega Squadron","Monolith",1.25,3.75,0,2,2,16,16.5,1,1.5,21.5,22.5,7.012,4.236,4.9,6.1,2.497,2.355,10.7,9.3,5.16,4.014,1.3,1.3,1.313,1.222,22.7,21.5,3.223,2.572,0.679,0.699,0.057,0.086,-1.2,1,8.794,5.726,73.69,75.05,21.362,15.146,-0.2,0.1,2.396,3.033,0.995,1.067,0.327,0.186,1.207,1.359,0.52,0.302,0.505,0.425,0.227,0.168
2327144,2018-10-05,"ESL Pro League Season 8 Europe","Astralis","mousesports",1.36,3,16,11,1,17,10,2,0,20,15.6,5.831,4.393,5.6,4.6,2.302,1.673,7.4,6,0.548,2.915,1,1.8,1,1.789,15.6,20,1.673,3.162,0.734,0.615,0.048,0.077,4.4,-4.4,5.814,6.58,79.02,67.48,26.855,13.678,1.4,-1.4,4.506,2.881,1.206,0.85,0.391,0.246,1.64,1.038,0.416,0.288,0.39,0.382,0.096,0.115
2327146,2018-10-05,"ESL Pro League Season 8 Europe","G2","Heroic",1.5,2.5,16,6,1,14,8,1,2,17.6,10.8,6.229,3.633,5.8,3.4,1.924,2.074,9.2,3,4.658,1.732,2.2,0.6,1.304,0.894,10.8,17.6,2.168,1.517,0.782,0.527,0.113,0.094,6.8,-6.8,4.817,3.114,82.2,62.54,20.73,17.901,1.2,-1.2,2.588,0.837,1.388,0.708,0.279,0.143,2.142,0.809,0.346,0.14,0.504,0.279,0.096,0.104
2327147,2018-10-05,"ESL Pro League Season 8 Europe","Heroic","AGO",1.8,1.9,16,7,1,12,11,2,1,17,13.4,5.523,3.912,4.8,2.8,2.387,1.924,9,6.2,1.414,2.95,1.2,0.8,1.304,0.837,13.4,17.2,2.302,0.837,0.739,0.6,0.053,0.104,3.6,-3.8,7.335,4.324,77.76,70.04,20.291,16.335,0.2,-0.2,2.168,1.924,1.258,0.878,0.329,0.265,1.683,0.948,0.527,0.348,0.56,0.434,0.121,0.178
2327149,2018-10-05,"ESL Pro League Season 8 Europe","FaZe","Windigo",1.28,3.5,16,5,1,10,11,2,3,16.8,11.2,6.76,3.271,5,2,4,1,8.2,6.2,3.633,3.347,2,0.2,2.915,0.447,11.2,16.8,1.789,1.095,0.791,0.6,0.099,0.054,5.6,-5.6,8.204,4.159,83.9,64.36,34.438,13.786,-0.2,0.2,2.49,1.643,1.392,0.786,0.511,0.187,2.048,0.794,1.021,0.216,0.523,0.526,0.223,0.19
2327150,2018-10-05,"ESL Pro League Season 8 Europe","Windigo","FaZe",3.5,1.28,8,16,2,6,18,1,2,13.6,19.8,2.608,7.855,4,5.4,2.236,0.548,7,10.2,1.871,3.768,1.6,1.8,2.074,0.447,19.8,13.6,1.789,0.894,0.592,0.8,0.062,0.075,-6.2,6.2,4.207,7.629,65.48,86.46,13.952,25.658,-2.4,2.4,2.408,3.507,0.796,1.354,0.182,0.411,0.904,1.849,0.258,0.549,0.519,0.541,0.12,0.133
2327148,2018-10-05,"ESL Pro League Season 8 Europe","AGO","Heroic",1.9,1.8,14,16,2,13,17,1,2,19.2,20.2,5.215,4.764,5.6,7.6,2.51,2.074,6,10.6,3.464,4.827,2,2.6,1.581,2.074,20.2,19.4,1.924,1.673,0.653,0.64,0.073,0.087,-1,0.8,6.205,5.07,74.14,72.84,15.77,18.035,-0.8,0.8,3.114,1.643,1.014,1.04,0.266,0.208,1.238,1.44,0.316,0.338,0.301,0.508,0.113,0.145
2327426,2018-10-05,"ECS Season 6 Europe","mousesports","Virtus.pro",1.16,4.5,16,7,1,15,8,1,1,18.4,11.6,2.408,2.302,3.6,2.2,0.548,2.168,7,5.4,2.55,1.517,0.6,0.6,0.548,0.894,11.8,18.4,2.588,1.14,0.774,0.565,0.072,0.081,6.6,-6.8,1.342,3.271,82.7,58.6,10.177,4.801,1.4,-1.4,2.302,2.302,1.302,0.712,0.068,0.119,1.904,0.754,0.254,0.102,0.387,0.495,0.14,0.208
2327151,2018-10-05,"ESL Pro League Season 8 Europe","G2","Space Soldiers",1.83,1.83,7,16,2,11,12,1,1,12.2,18.8,3.114,4.712,2,3.2,1.225,2.588,6.4,10.8,3.647,4.207,0.8,1,0.837,1.225,18.8,12.2,1.924,2.683,0.574,0.765,0.057,0.073,-6.6,6.6,3.362,2.966,63.26,87.4,15.048,19.209,-0.2,0.2,1.924,2.168,0.734,1.414,0.214,0.209,0.758,1.843,0.192,0.371,0.505,0.566,0.213,0.102
2327153,2018-10-05,"ESL Pro League Season 8 Europe","AGO","FaZe",3.4,1.3,5,16,2,8,13,0,0,9.6,17.6,3.13,5.32,2.2,4.6,1.643,2.408,5.2,8.8,2.683,5.45,0.4,2,0.894,1.581,17.6,9.6,1.517,1.673,0.533,0.79,0.07,0.064,-8,8,4.183,6.595,59.44,87.94,7.71,19.352,-1,1,2.646,1.871,0.662,1.4,0.206,0.326,0.682,2.418,0.206,0.847,0.532,0.461,0.181,0.221
2327427,2018-10-05,"ECS Season 6 Europe","Virtus.pro","mousesports",4.5,1.16,12,16,2,10,18,1,1,17.4,20.4,4.827,2.966,4,5.2,1.414,1.304,7.4,9,2.074,3.742,1,1.4,0.707,0.894,20.4,17.4,1.517,1.949,0.621,0.714,0.048,0.084,-3,3,4.848,4.062,68.22,80.26,15.233,11.794,-1.6,1.6,0.548,1.817,0.916,1.184,0.14,0.158,1.054,1.488,0.289,0.265,0.441,0.441,0.109,0.162
2327154,2018-10-05,"ESL Pro League Season 8 Europe","FaZe","AGO",1.3,3.4,16,3,1,15,4,1,0,16,9,3.742,2.739,3.6,1.8,2.302,1.304,8.8,4.2,3.347,1.483,1.4,0.2,1.673,0.447,9,16,2.449,0.707,0.874,0.495,0.06,0.147,7,-7,5.099,3.24,87.5,56.5,26.064,16.311,2.2,-2.2,1.483,1.924,1.558,0.566,0.361,0.236,2.317,0.682,0.847,0.232,0.536,0.473,0.094,0.137
2327152,2018-10-05,"ESL Pro League Season 8 Europe","Space Soldiers","G2",1.83,1.83,14,16,2,11,19,3,1,20.8,22.2,3.114,3.114,5.6,6,1.517,1.225,9.6,11.2,3.362,4.438,1.8,1.6,1.095,1.14,22.2,20.8,3.114,3.493,0.693,0.72,0.055,0.077,-1.4,1.4,5.32,5.32,75.5,79.14,10.439,14.663,-1.6,1.6,2.074,1.673,1.02,1.104,0.164,0.186,1.211,1.398,0.247,0.347,0.457,0.503,0.126,0.191
2327194,2018-10-06,"ESL Pro League Season 8 North America","Envy","Liquid",NA,NA,6,16,2,8,14,1,1,9.8,18.2,4.764,4.55,2.8,5.2,0.837,2.588,5.6,7.4,4.393,2.191,0.6,0.6,0.894,0.894,18.2,9.8,0.837,2.387,0.518,0.837,0.088,0.076,-8.4,8.4,5.225,3.782,56.76,88.7,22.661,15.547,-1.2,1.2,1.924,1.304,0.662,1.44,0.317,0.209,0.698,2.49,0.295,0.936,0.516,0.417,0.261,0.137
2327195,2018-10-06,"ESL Pro League Season 8 North America","Liquid","Envy",NA,NA,16,7,1,13,10,1,1,18.4,12.6,6.656,4.827,4.4,2.6,2.074,1.673,9.4,7,4.98,3.742,1.2,0.6,1.643,0.894,12.6,18.4,1.517,0.548,0.818,0.574,0.094,0.084,5.8,-5.8,7.225,4.604,84.44,60.72,26.316,18.337,0.6,-0.6,1.517,3.209,1.356,0.774,0.343,0.259,1.841,0.822,0.685,0.26,0.488,0.574,0.087,0.237
2327196,2018-10-06,"ESL Pro League Season 8 North America","INTZ","MIBR",4.5,1.16,15,19,2,13,21,1,1,18.8,23.2,6.76,4.764,4.4,7.2,2.302,1.924,11.4,10.6,5.03,4.669,1.8,3.6,1.304,1.14,23.2,19,1.483,1,0.582,0.712,0.084,0.056,-4.4,4.2,6.269,5.215,65.78,74.42,19.44,11.883,-1.6,1.6,3.05,3.05,0.866,1.15,0.249,0.227,0.999,1.61,0.312,0.336,0.64,0.456,0.244,0.198
2327197,2018-10-06,"ESL Pro League Season 8 North America","MIBR","INTZ",1.16,4.5,16,4,1,13,7,3,2,17.6,10,2.608,3.808,5,2.4,3.391,1.817,8.8,5.4,2.49,3.782,1.8,0.2,2.168,0.447,10.2,17.6,2.588,1.817,0.84,0.53,0.089,0.115,7.4,-7.6,3.362,2.702,88.92,62.08,18.654,16.2,1.2,-1.2,1.304,1.789,1.518,0.62,0.274,0.154,2.333,0.701,0.821,0.204,0.515,0.532,0.2,0.256
2327446,2018-10-06,"ECS Season 6 Europe","Astralis","North",1.3,3.4,16,3,1,14,5,2,1,17.2,7.4,5.848,1.817,5.4,1.8,3.362,1.095,8,3.6,4.528,1.342,1.4,1,1.949,1.225,7.4,17.2,1.14,0.447,0.905,0.442,0.058,0.06,9.8,-9.8,6.221,2.168,93.78,49.4,35.824,2.857,1.8,-1.8,1.483,3.493,1.616,0.514,0.425,0.084,3.091,0.537,1.101,0.135,0.461,0.528,0.162,0.286
2327447,2018-10-06,"ECS Season 6 Europe","North","Astralis",3.4,1.3,4,16,2,9,11,0,5,12.2,16.6,6.221,3.13,2.8,4.4,1.924,2.191,6.2,9.2,4.604,3.114,0.8,1,1.095,1,16.6,12.2,1.342,2.683,0.66,0.85,0.065,0.094,-4.4,4.4,5.683,4.722,70.56,84.94,33.763,13.64,-0.4,0.4,1.673,3.286,0.794,1.386,0.335,0.206,0.898,1.85,0.373,0.858,0.494,0.547,0.213,0.161
2327527,2018-10-06,"EPICENTER 2018 CIS Closed Qualifier","AVANGAR","Imperial",NA,NA,2,1,1,12.333,13,1.333,1.333,15.4,17.4,4.803,3.564,3.867,4,2.775,1.351,6.067,8.8,1.894,4.539,0.667,0.667,0.73,0.481,17.4,15.4,2.637,2.467,0.632,0.729,0.089,0.061,-2,2,6.82,4.914,67.493,76.607,14.105,13.523,-0.133,0.133,2.165,1.643,0.909,1.195,0.271,0.222,1.124,1.694,0.396,0.665,0.445,0.491,0.202,0.183
2327336,2018-10-07,"ECS Season 6 North America","MIBR","Liquid",2.25,1.57,16,10,1,18,8,1,1,19.8,14,2.95,4.69,4.6,4.2,0.548,1.924,9.4,7,4.278,3.536,1.8,1.8,0.837,1.304,14,19.8,1.732,1.789,0.769,0.569,0.061,0.079,5.8,-5.8,3.701,4.324,80.06,62.76,13.149,17.275,2,-2,3.162,2.915,1.274,0.798,0.204,0.25,1.77,0.916,0.333,0.278,0.469,0.477,0.178,0.146
2327337,2018-10-07,"ECS Season 6 North America","Liquid","MIBR",1.57,2.25,16,14,1,13,17,2,1,19.6,19.4,6.189,3.362,3.2,5.4,1.789,2.074,9.6,7.4,4.615,1.14,0.6,1,0.894,1.414,19.4,19.6,2.793,2.702,0.653,0.68,0.076,0.045,0.2,-0.2,8.167,3.271,71.9,73.82,14.323,17.038,-0.8,0.8,2.168,3.768,1.02,1.046,0.282,0.152,1.215,1.274,0.387,0.187,0.495,0.394,0.16,0.103
2327342,2018-10-07,"ECS Season 6 North America","AZIO","MIBR",6,1.11,10,16,2,17,9,2,0,19,15.6,3.606,3.912,5.2,3,2.775,1.871,6.2,7.2,3.271,3.899,2.8,0.6,2.28,0.894,15.6,19,3.209,1,0.731,0.654,0.081,0.094,3.4,-3.4,4.669,4.037,77.02,66.3,11.49,11.396,1.6,-1.6,2.408,2.608,1.166,0.936,0.2,0.166,1.604,0.982,0.443,0.243,0.317,0.457,0.169,0.227
2327343,2018-10-07,"ECS Season 6 North America","MIBR","AZIO",1.1,6.5,16,10,1,17,9,3,1,20,16.4,4.183,5.03,6.4,2.6,3.507,1.673,9.8,6.4,5.933,2.702,2.8,0.4,1.304,0.548,16.4,20,2.608,3.24,0.731,0.615,0.061,0.039,3.6,-3.6,4.827,7.893,80.88,68.7,20.855,12.783,1.6,-1.6,1.14,3.13,1.212,0.892,0.21,0.277,1.621,0.993,0.301,0.357,0.466,0.419,0.213,0.199
2327350,2018-10-07,"StarSeries i-League Season 6","ENCE","TYLOO",1.57,2.25,16,6,1,15,7,0,1,18.2,10.2,5.07,1.924,5.8,2.2,4.438,0.837,8,4.2,4.899,0.837,1.6,0.6,3.05,0.894,10.4,18.2,2.302,0.837,0.827,0.518,0.068,0.189,7.8,-8,6.14,2.121,86.42,60.38,16.887,6.498,1.6,-1.6,1.817,4.561,1.396,0.676,0.227,0.131,2.387,0.683,0.604,0.135,0.412,0.427,0.173,0.128
2327351,2018-10-07,"StarSeries i-League Season 6","HellRaisers","Imperial",1.57,2.25,11,16,2,11,16,2,2,16.4,18.4,1.14,6.025,4,4.6,2.449,1.14,9.4,8.6,1.14,3.912,0.8,0.4,0.447,0.894,18.6,16.4,0.548,1.673,0.682,0.741,0.033,0.083,-2.2,2,1.304,5.292,67.52,76.14,8.607,27.906,-1,1,1.871,3.536,0.97,1.188,0.05,0.298,1.095,1.394,0.114,0.396,0.572,0.474,0.029,0.143
2327352,2018-10-07,"StarSeries i-League Season 6","North","OpTic",1.57,2.25,16,7,1,15,8,2,0,16,12.2,7.036,5.891,4.8,3,1.924,2,8,4,4.796,2.345,2.8,0.8,1.789,0.837,12.2,16,1.095,2,0.8,0.644,0.05,0.057,3.8,-3.8,7.463,6.14,72.38,65.16,32.003,27.997,1.4,-1.4,3.209,1.14,1.278,0.856,0.337,0.301,1.72,0.958,0.616,0.483,0.476,0.354,0.077,0.153
2327353,2018-10-07,"StarSeries i-League Season 6","BIG","Fragsters",1.33,3.25,16,19,2,13,22,0,1,20.4,22.2,4.506,1.304,4,3.8,3.24,1.789,9.4,8,4.722,3.082,0.6,0.4,1.342,0.548,22.2,20.4,1.924,1.949,0.611,0.72,0.052,0.047,-1.8,1.8,6.099,2.864,66.52,68.62,7.11,8.389,-1.8,1.8,1.095,3.899,0.924,1.066,0.133,0.084,1.113,1.286,0.246,0.192,0.441,0.356,0.152,0.123
